ID_NUMBER,TARGET,FIRST_VISIT_DATEKEY,AL,AN,AT,CA,CT,FR,FS,GA,GS,HD,HR,MD,OP,PA,PP,PS,RF,SA,SP,ST,TP,TR,TT,XF,FORMER_ATHLETE,HONORS_PROGRAM,DOUBLE_DEL,SOLICIT_CTRL,HAS_EMPLOYMENT_IND,SELF_EMPLOYED,POSITION_LEVEL_CODE,FLD_OF_WORK_CODE,DEG_AG,DEG_AS,DEG_BE,DEG_BS,DEG_CE,DEG_EG,DEG_EL,DEG_GC,DEG_GR,DEG_HN,DEG_HP,DEG_HY,DEG_MS,DEG_US,NUM_EVENTS_REGISTERED,NUM_EVENTS_REGISTERED_LAST_5FY,NUM_EVTS_CONFIRMED_ATTEND,NUM_EVT_CONFIRM_ATTEND_LST_5FY,FIRST_ATTENDED_EVENT_DATEKEY,LAST_ATTENDED_EVENT_DATEKEY,M_GIFT,M_DATE,M_RANK,R_GIFT,R_DATE,R_RANK,FYOG_COUNT,GIFT_COUNT,F_RANK,TOTAL_RFM,DONOR_RANK,CONSECUTIVE_YEARS_OF_GIVING,LAST_FIS_YEAR_OF_GIVING,TOT_CRED_LAST_FIS_YR_OF_GIVING,TOTAL_SOFT_CREDIT,TOTAL_SOFT_FUNDRAISING,DONOR_CATEGORY,CLASS_YEAR,CLASS_YEAR_DECADE,YOUNG_ALUMNI_IND,AGE,BINNED_AGE,DONOR_STATUS,CURRENT_SOLICIT_SEGMENT,SIMPLE_RATING,CONSECUTIVE_YRS_OF_GIVING_BIN,FIS_YEARS_OF_GIVING,FYOG_COUNT_BINNED,CHALLENGE_REGION,YEARS_SINCE_UD_CONNECTION,YEARS_GAVE_SINCE_UD_CONNECTION,GIVING_YEARS_SATURATION
0000040884,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32437,0,0,0,0,0,Individuals,1982,1980's,N,62,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Chicago,41,0,0
0000042513,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,2401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,5,2,20010209,20190324,25,19980505,72,25,19980505,70,7,7,92,234,17624,1,1998,25,85,85,Individuals,1983,1980's,N,60,55 - 64,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,7,6-9,New Castle County DE,40,7,0.18
0000044066,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20220324,85,100,20220324,100,34,37,99,284,2197,2,2022,100,2900,2900,Individuals,1951,1950's,N,93,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,2,34,10+,None,72,34,0.47
0000044076,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,20030314,69,10,20180312,90,19,19,97,256,11330,1,2018,10,292.5,292.5,Individuals,1951,1950's,N,92,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,19,10+,Southern Florida,72,19,0.26
0000044698,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20060112,20060112,1000,20030929,97,100,20110630,82,4,4,88,267,4024,1,2011,100,950,950,Individuals,1953,1950's,N,90,65+,Ever Donor,AL Only - Lapsed 6-10 Years,<$50K,1,4,3-5,None,70,4,0.06
0000045008,1,20211208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10000,20210809,99,10000,20210809,97,9,19,97,293,31225,1,2022,10250,0,19400,Individuals,1960,1960's,N,83,65+,Current Donor,Exclude FYA Gift In Kind Only Donors,<$50K,1,9,6-9,None,63,9,0.14
0000045294,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20030101,20030101,125,20190513,91,100,20211109,98,31,34,99,288,3184,30,2022,100,2775,2775,Individuals,1963,1960's,N,82,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,31,10+,New Castle County DE,60,31,0.52
0000045541,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20210218,20210218,50,20180426,78,10,20211012,97,33,41,99,274,5994,28,2022,10,635,635,Individuals,1965,1960's,N,78,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,33,10+,None,58,33,0.57
0000046071,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40,20010105,78,25,20091231,80,20,21,98,256,9409,10,2010,25,477.5,477.5,Individuals,1969,1960's,N,75,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,6-9,20,10+,New Castle County DE,54,20,0.37
0000046322,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,3,1,19960508,20210421,75,20180621,84,25,20210505,96,5,6,91,271,16525,1,2021,25,300.5,300.5,Individuals,1971,1970's,N,77,65+,Lybunt,GA Only - Lybunts Last FYB,<$50K,1,5,3-5,New Castle County DE,52,5,0.1
0000047937,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20180428,20180428,1500,20210401,98,500,20220419,100,12,17,97,295,1587,6,2022,500,5762.7,5762.7,Individuals,1969,1960's,N,74,65+,Current Donor,Exclude Current FY Donors,<$50K,6-9,12,10+,Chicago,54,12,0.22
0000048070,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20190402,85,100,20190402,92,13,13,96,273,9682,3,2019,100,1300,1300,Individuals,1971,1970's,N,73,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,3-5,13,10+,New Castle County DE,52,13,0.25
0000048996,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,19971231,85,100,19971231,70,1,1,66,221,18739,1,1998,100,100,100,Individuals,1973,1970's,N,70,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,1,1,Raleigh-Durham,50,1,0.02
0000050492,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37167,0,0,0,0,0,Individuals,1974,1970's,N,70,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Atlanta,49,0,0
0000051620,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32786,0,0,0,0,0,Individuals,1977,1970's,N,68,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Los Angeles,46,0,0
0000051982,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,4,20170131,20191026,250,20150625,94,150,20211216,98,12,14,96,288,3147,1,2022,150,1800,1800,Individuals,1975,1970's,N,68,65+,Current Donor,Exclude Current FY Donors,<$50K,1,12,10+,New Castle County DE,48,12,0.25
0000052242,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,20030101,20210224,50,19911113,79,25,20000616,72,3,3,86,237,18630,1,2000,25,100,100,Individuals,1975,1970's,N,68,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,3,3-5,New Castle County DE,48,3,0.06
0000052509,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,36616,0,0,0,0,0,Individuals,1984,1980's,N,59,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,39,0,0
0000053398,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20210505,85,100,20210505,96,4,4,88,269,8737,1,2021,100,300,300,Individuals,1987,1980's,N,56,55 - 64,Lybunt,AL Only - Lybunts Last FYB,$50K - $250K,1,4,3-5,Washingon D.C.,36,4,0.11
0000053544,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,4201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3000,20150218,99,3000,20150218,85,5,5,90,274,8980,1,2015,3000,3575,3575,Individuals,1979,1970's,N,65,65+,Ever Donor,AL Only - Lapsed 6-10 Years,$50K - $250K,1,5,3-5,Raleigh-Durham,44,5,0.11
0000053582,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,19960525,20210421,0,00000000,0,0,00000000,0,0,0,0,0,38149,0,0,0,0,0,Individuals,1977,1970's,N,65,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,New Castle County DE,46,0,0
0000054427,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52540,0,0,0,0,0,Individuals,1988,1980's,N,55,55 - 64,Future Donor,AL Only - Future Donor,$250K - $1MM,0,0,0,None,35,0,0
0000054727,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20190515,96,500,20190515,92,1,1,66,254,6691,1,2019,500,500,500,Individuals,1984,1980's,N,59,55 - 64,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,1,1,Philadelphia,39,1,0.03
0000054920,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0, ,2101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20101018,20101018,180,20210601,92,15,20220415,100,15,73,100,292,4118,6,2022,150,1175,1200,Individuals,1988,1980's,N,56,55 - 64,Current Donor,"Exclude Donors with Active Pledges (Non-Phoneathon, Non-BI)",<$50K,6-9,15,10+,Baltimore,35,15,0.43
0000056576,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,0321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52479,0,0,0,0,0,Individuals,1983,1980's,N,61,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Washingon D.C.,40,0,0
0000056609,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2, ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32149,0,0,0,0,0,Individuals,1987,1980's,N,58,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Seattle,36,0,0
0000056696,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52499,0,0,0,0,0,Individuals,1988,1980's,N,56,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,35,0,0
0000057448,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37226,0,0,0,0,0,Individuals,1982,1980's,N,64,55 - 64,Future Donor,GA Only - Future Donor,$50K - $250K,0,0,0,Baltimore,41,0,0
0000058236,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,3601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,19870318,67,10,19870318,66,1,1,66,199,28664,1,1987,10,10,10,Individuals,1970,1970's,N,73,65+,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,1,1,1,Baltimore,53,1,0.02
0000058984,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4, ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,54989,0,0,0,0,0,Individuals,1977,1970's,N,74,65+,Future Donor,GA Only - Future Donor,$50K - $250K,0,0,0,New Castle County DE,46,0,0
0000060676,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,38365,0,0,0,0,0,Individuals,1976,1970's,N,71,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Philadelphia,47,0,0
0000061377,1,20210923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, ,1831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20171231,93,100,20211130,98,16,17,97,288,3110,5,2022,100,1760,1760,Individuals,1984,1980's,N,67,65+,Current Donor,Exclude No Contact or Solicitation,<$50K,3-5,16,10+,Baltimore,39,16,0.41
0000061604,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,10,19851209,67,10,19851209,66,1,1,66,199,28583,1,1986,10,10,10,Individuals,1977,1970's,N,72,65+,Ever Donor,GA Only - Lapsed 11+ Years,<$50K,1,1,1,Philadelphia,46,1,0.02
0000063203,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37514,0,0,0,0,0,Individuals,1983,1980's,N,63,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Northern NJ,40,0,0
0000068419,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20101018,20101018,105,19881230,91,70,19891206,67,4,4,88,246,8396,4,1990,70,175,175,Individuals,1952,1950's,N,91,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,3-5,4,3-5,None,71,4,0.06
0000069572,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,450,20140610,96,450,20140610,85,13,17,97,278,2055,1,2014,450,1250,1250,Individuals,1956,1950's,N,88,65+,Ever Donor,AL Only - Lapsed 6-10 Years,<$50K,1,13,10+,Baltimore,67,13,0.19
0000070965,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,20030101,20141115,200,19951215,92,100,20180831,91,22,31,99,282,4154,6,2019,100,2240,2240,Individuals,1961,1960's,N,85,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,6-9,22,10+,Kent & Sussex County DE,62,22,0.35
0000072729,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52319,0,0,0,0,0,Individuals,1966,1960's,N,78,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Southern Florida,57,0,0
0000073713,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52676,0,0,0,0,0,Individuals,1968,1960's,N,75,65+,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Seattle,55,0,0
0000074200,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,3,2,19910303,20210128,200,20220120,92,200,20220120,99,12,16,97,288,5737,2,2022,400,1820,1820,Individuals,1968,1960's,N,80,65+,Current Donor,Exclude Current FY Donors,<$50K,2,12,10+,New Castle County DE,55,12,0.22
0000075825,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1500,20011017,78,1500,20011017,57,2,8,91,226,2346,1,2002,1500,3000,3000,CFR, ,Not Alum/Student,N,,No Age,Ever Donor,None,No Rating,1,2,2,None,38,2,0.05
0000078100,0,99999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,400.08,20140701,96,218.1,20170630,89,21,52,100,285,1611,7,2017,400,4659.08,4659.08,Individuals, ,Not Alum/Student,N,79,65+,Lapsed 2-5 yrs,Exclude Faculty Staff,<$50K,6-9,21,10+,None,38,21,0.55
0000079094,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,20110512,20191030,600,20210413,97,500,20211221,98,26,62,100,295,1510,18,2022,1340,5112,5483,Individuals, ,Not Alum/Student,N,72,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,26,10+,None,38,26,0.68
0000083166,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,170,20200505,92,20,20211109,98,12,17,97,287,5984,9,2022,20,590,590,Individuals, ,Not Alum/Student,N,83,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,6-9,12,10+,None,36,12,0.33
0000084428,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,19901020,20210911,1000,20210408,97,1000,20210408,96,14,15,96,289,1828,2,2021,1000,5950,5950,Individuals, ,Not Alum/Student,N,92,65+,Lybunt,DDS Lybunt,$50K - $250K,2,14,10+,None,35,14,0.4
0000087426,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,38637,0,0,0,0,0,Individuals,1989,1980's,N,55,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Los Angeles,34,0,0
0000088065,1,20211202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,2141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20170612,85,100,20170612,89,6,8,93,267,8962,6,2017,100,550,550,Individuals,1989,1980's,N,54,45 - 54,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,6-9,6,6-9,Northern NJ,34,6,0.18
0000088339,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,150,19960402,91,150,19960402,70,2,2,81,242,8817,2,1996,150,100,100,Individuals,1989,1980's,N,55,55 - 64,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,2,2,2,San Francisco,34,2,0.06
0000088665,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20151101,92,200,20151101,86,4,5,90,268,5610,1,2016,200,696.7,696.7,Individuals,1988,1980's,N,56,55 - 64,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,$50K - $250K,1,4,3-5,None,35,4,0.11
0000088865,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52642,0,0,0,0,0,Individuals,1989,1980's,N,56,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Baltimore,34,0,0
0000089430,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, , ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,33748,0,0,0,0,0,Individuals,1989,1980's,N,54,45 - 54,Future Donor,AL Only - Future Donor,$250K - $1MM,0,0,0,New Castle County DE,34,0,0
0000089953,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,20210605,20210605,100,20210503,85,100,20210503,96,9,9,94,275,8949,1,2021,100,295,295,Individuals,1989,1980's,N,54,45 - 54,Lybunt,AL Only - Lybunts Last FYB,$50K - $250K,1,9,6-9,Philadelphia,34,9,0.26
0000092132,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20030101,20030101,1000,20151215,97,65,20210907,97,22,43,100,294,2502,5,2022,65,3575,3575,Individuals, ,Not Alum/Student,N,81,65+,Current Donor,Exclude Current FY Donors,<$50K,3-5,22,10+,None,33,22,0.67
0000092703,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5000,19970124,85,50,20200724,93,3,3,76,254,1635,2,2021,50,5150,5150,CFR, ,Not Alum/Student,N,,No Age,Lybunt,None,No Rating,2,3,3-5,None,26,3,0.12
0000093738,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19900922,19900922,1000,20211221,97,1000,20211221,99,12,14,96,292,2680,3,2022,1000,3685,3685,Individuals, ,Not Alum/Student,N,77,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,3-5,12,10+,None,30,12,0.4
0000094295,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, ,7801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,33556,0,0,0,0,0,Individuals,1990,1990's,N,54,45 - 54,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Northern NJ,33,0,0
0000094335,1,20210413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,20210302,20210305,104,20091231,91,100,20110128,81,2,2,80,252,10468,2,2011,100,204,204,Individuals,1990,1990's,N,60,55 - 64,Ever Donor,GA Only - Lapsed 6-10 Years,$50K - $250K,2,2,2,Northern NJ,33,2,0.06
0000096565,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,33676,0,0,0,0,0,Individuals,1990,1990's,N,56,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Philadelphia,33,0,0
0000098481,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,9,1,19940802,20200305,400,20050316,96,100,20210930,97,29,77,100,293,2088,4,2022,100,3585,3585,Individuals,1990,1990's,N,74,65+,Current Donor,Exclude Current FY Donors,<$50K,3-5,29,10+,New Castle County DE,33,29,0.88
